Date/Time,[1] Site Diffuse Solar Radiation Rate per Area  (W/m2),[1] Site Direct Solar Radiation Rate per Area  (W/m2),[1] Site Outdoor Air Dewpoint Temperature  (C),[1] Site Outdoor Air Drybulb Temperature  (C),[1] Site Solar Altitude Angle  (deg),[1] Site Solar Azimuth Angle  (deg),[1] Site Wind Direction  (deg),[1] Site Wind Speed  (m/s),[1] Surface Outside Face Temperature  (C),Orientation,Lats,Longs
Year 1 Feb 12 03:00,0,0,9.35,12.7,-64.60645473,74.30722501,0,0,17.63596469,270,23.242,69.6669
Year 1 Feb 12 04:00,0,0,8.675,11.625,-50.99225593,84.34418178,0,0,17.01669716,270,23.242,69.6669
Year 1 Feb 12 05:00,0,0,6.175,9.875,-37.15475454,90.73436574,0,1.05,15.74444172,270,23.242,69.6669
Year 1 Feb 12 06:00,0,0,4.575,8.8,-23.32697046,96.04000402,63,1.4,14.37977665,270,23.242,69.6669
Year 1 Feb 12 07:00,0,0,3.925,9.125,-9.629938975,101.2018108,106.5,1.85,13.61204432,270,23.242,69.6669
Year 1 Feb 12 08:00,9,19,3.875,10.125,3.813318715,106.8107533,113.25,2.15,13.63425949,270,23.242,69.6669
Year 1 Feb 12 09:00,38.5,264.75,5.325,12.8,16.82388835,113.4696736,66.5,3.1,15.16463271,270,23.242,69.6669
Year 1 Feb 12 10:00,53,836.25,6.85,16.075,29.09468047,122.0132395,27.75,3.85,17.68224735,270,23.242,69.6669
Year 1 Feb 12 11:00,55.5,914,8.475,19.975,40.05310423,133.7188465,22.25,4.75,20.61491491,270,23.242,69.6669
Year 1 Feb 12 12:00,0,1100,8.525,23.025,48.62573254,150.2621603,95,4.925,22.422453,270,23.242,69.6669
Year 1 Feb 12 13:00,4,1100,7.125,25.725,53.12040741,172.2488737,205.25,5.125,24.5031666,270,23.242,69.6669
Year 1 Feb 12 14:00,20.75,1100,4,27.15,52.09300531,196.1590589,148.5,5.05,30.16195898,270,23.242,69.6669
Year 1 Feb 12 15:00,50.5,1046.25,1.45,28.3,45.91874245,216.3291966,35.25,5.6,38.23868274,270,23.242,69.6669
Year 1 Feb 12 16:00,97.25,856,0.3,28.15,36.32384369,230.9499743,50.75,5.8,43.42095767,270,23.242,69.6669
Year 1 Feb 12 17:00,107.25,631,1.9,27.55,24.80284143,241.3394967,13,6.025,43.9255335,270,23.242,69.6669
Year 1 Feb 12 18:00,112.25,177.25,4.6,25.675,12.21846485,249.0867415,342.75,5.35,36.55424794,270,23.242,69.6669
Year 1 Feb 12 19:00,22,29,7.925,23.9,-0.974034062,255.2893635,326.5,4.425,30.58474186,270,23.242,69.6669
Year 1 Feb 12 20:00,0,0,10.225,21.925,-14.5249005,260.6740409,170.75,3.15,26.23135225,270,23.242,69.6669
Year 1 Feb 12 21:00,0,0,11.75,20.95,-28.28169641,265.8121828,11.25,2.5,24.47698903,270,23.242,69.6669
Year 1 Feb 12 22:00,0,0,11.875,19.9,-42.12882979,271.3606299,19.5,1.875,23.28968076,270,23.242,69.6669
Year 1 Feb 12 23:00,0,0,11.125,19.15,-55.92674738,278.5859062,331.5,1.7,22.39979563,270,23.242,69.6669
Year 1 Feb 13 00:00,0,0,9.475,17.425,-69.31075473,291.7077796,248.25,1.025,21.28842283,270,23.242,69.6669
Year 1 Feb 13 01:00,0,0,8.1,15.55,-79.51667765,25.2680926,127,0.65,19.97230318,270,23.242,69.6669
Year 1 Feb 13 02:00,0,0,6.825,13.225,-76.63916754,47.10260758,23.5,0.15,18.74369186,270,23.242,69.6669
Year 1 Feb 13 03:00,0,0,6.5,11.625,-64.46927468,73.59297757,0,0.375,17.59103961,270,23.242,69.6669
Year 1 Feb 13 04:00,0,0,6.05,10.175,-50.88239963,83.8426576,0,0.575,16.45015515,270,23.242,69.6669
Year 1 Feb 13 05:00,0,0,5.675,8.75,-37.05004079,90.337113,0,0.15,15.58694583,270,23.242,69.6669
Year 1 Feb 13 06:00,0,0,6.125,7.575,-23.217411,95.69740078,66,0.45,14.55633274,270,23.242,69.6669
Year 1 Feb 13 07:00,0,0,6.525,8.5,-9.508861413,100.8871885,113.5,1.05,13.76614545,270,23.242,69.6669
Year 1 Feb 13 08:00,9.25,96.75,8.025,11.075,3.952100589,106.5074514,149,1.575,14.24258078,270,23.242,69.6669
Year 1 Feb 13 09:00,40.75,487.5,8.35,15.625,16.98751321,113.1667837,101.75,1.625,16.64792455,270,23.242,69.6669
Year 1 Feb 13 10:00,41.75,866.75,8.75,20.2,29.29218871,121.7067262,54.5,1.525,20.01010876,270,23.242,69.6669
Year 1 Feb 13 11:00,10.75,1100,7.7,24.375,40.29512259,133.4213334,11.25,1.425,22.67767713,270,23.242,69.6669
Year 1 Feb 13 12:00,13.5,1100,7,26.75,48.91865991,150.0276689,63.75,1.7,24.69191841,270,23.242,69.6669
Year 1 Feb 13 13:00,62.5,1009,5.325,28.175,53.44874295,172.1816039,152.5,2.325,26.71527843,270,23.242,69.6669
Year 1 Feb 13 14:00,223.75,621.25,4.5,28.425,52.41155487,196.3050112,280,3.1,31.85459903,270,23.242,69.6669
Year 1 Feb 13 15:00,331.25,317,2.9,28.85,46.1912002,216.6013113,339,3.6,35.95370892,270,23.242,69.6669
Year 1 Feb 13 16:00,225.5,442.25,3.525,28.475,36.5456296,231.2575364,180.5,3.775,40.02597446,270,23.242,69.6669
Year 1 Feb 13 17:00,166.25,393.25,5.325,27.775,24.98355846,241.6474365,311,3.425,41.54483563,270,23.242,69.6669
Year 1 Feb 13 18:00,103.75,149.25,9.475,25.65,12.36857421,249.390797,280.25,3.075,36.39664618,270,23.242,69.6669
Year 1 Feb 13 19:00,2,0,13.025,23.125,-0.846153509,255.5968198,244.5,2.7,27.89233197,270,23.242,69.6669
Year 1 Feb 13 20:00,0,0,16.05,20.325,-14.41253143,260.9978873,261,2.75,24.98401291,270,23.242,69.6669
Year 1 Feb 13 21:00,0,0,17.325,18.85,-28.17864422,266.1720409,263.25,3.025,23.12872691,270,23.242,69.6669
Year 1 Feb 13 22:00,0,0,17.125,18.075,-42.02766699,271.7894183,289.5,3.55,21.75554933,270,23.242,69.6669
Year 1 Feb 13 23:00,0,0,17.525,18.425,-55.81473986,279.1489121,277.25,3.85,21.25003303,270,23.242,69.6669
Year 1 Feb 14 00:00,0,0,17.625,18.3,-69.15491089,292.5495759,270.75,3.825,20.62972582,270,23.242,69.6669
Year 1 Feb 14 01:00,0,0,16.325,17.75,-79.22411783,24.60773353,209.5,3.2,20.13398203,270,23.242,69.6669
Year 1 Feb 14 02:00,0,0,14.7,15.875,-76.39554768,46.14326137,148.5,2.25,19.03513416,270,23.242,69.6669
Year 1 Feb 14 03:00,0,0,11.525,13.65,-64.32437097,72.88156689,54.75,1.025,17.7653919,270,23.242,69.6669
Year 1 Feb 14 04:00,0,0,8.8,10.85,-50.76627953,83.33964942,14.5,0.25,16.54123571,270,23.242,69.6669
Year 1 Feb 14 05:00,0,0,10.225,11.525,-36.93992181,89.93777188,2.5,0.025,16.20151859,270,23.242,69.6669
Year 1 Feb 14 06:00,0,0,9.325,10.35,-23.10299149,95.35264129,0,0,15.49156459,270,23.242,69.6669
Year 1 Feb 14 07:00,0,0,8.95,9.95,-9.383298443,100.5703991,0,0,14.91760829,270,23.242,69.6669
Year 1 Feb 14 08:00,10.25,36.5,9.75,10.75,4.095101443,106.2019226,0,0,15.18163068,270,23.242,69.6669
Year 1 Feb 14 09:00,45.5,293.5,11.275,14.3,17.1551785,112.8615253,0,0.825,16.84876173,270,23.242,69.6669
Year 1 Feb 14 10:00,44.25,827,13.05,18.55,29.49366027,121.3976403,46.5,2.225,19.47265346,270,23.242,69.6669
Year 1 Feb 14 11:00,0,1100,14.1,23.35,40.54117388,133.1212266,32.75,3.575,22.14036669,270,23.242,69.6669
Year 1 Feb 14 12:00,0.5,1100,14.6,26.175,49.21581073,149.7918797,59.75,4.8,24.55863707,270,23.242,69.6669
Year 1 Feb 14 13:00,41.5,1021,13.05,28.125,53.78106971,172.1176422,24.75,5.55,26.80568497,270,23.242,69.6669
Year 1 Feb 14 14:00,189.5,701.5,10.325,28.45,52.7326343,196.4595505,19.5,6,31.54497927,270,23.242,69.6669
Year 1 Feb 14 15:00,255.25,492,6.225,29.075,46.46429705,216.8828586,5.75,6.025,36.24569323,270,23.242,69.6669
Year 1 Feb 14 16:00,187.5,557.75,4.05,28.85,36.76681705,231.5728945,0,5.775,40.24451413,270,23.242,69.6669
Year 1 Feb 14 17:00,170.5,323,4.45,28.625,25.16309099,241.9615871,17.25,5.175,40.0543171,270,23.242,69.6669
Year 1 Feb 14 18:00,90.25,40.25,8.3,26.8,12.51729825,249.7000307,154.25,4.4,32.84557821,270,23.242,69.6669
Year 1 Feb 14 19:00,8,1,12.35,24.85,-0.719631547,255.90888,240,3.45,28.06876523,270,23.242,69.6669
Year 1 Feb 14 20:00,0,0,15.475,22.15,-14.30132525,261.3261029,299.75,2.45,25.6022852,270,23.242,69.6669
Year 1 Feb 14 21:00,0,0,16.275,20.725,-28.07638142,266.5363088,212.25,1.6,23.96072765,270,23.242,69.6669
Year 1 Feb 14 22:00,0,0,15.925,19.3,-41.92665916,272.22288,124.75,1.25,22.6540356,270,23.242,69.6669
Year 1 Feb 14 23:00,0,0,14.3,18.975,-55.70176062,279.7167113,26.75,1.35,21.75147043,270,23.242,69.6669
Year 1 Feb 15 00:00,0,0,13.35,17.875,-68.9959526,293.3918557,72.75,1.925,20.67363615,270,23.242,69.6669
Year 1 Feb 15 01:00,0,0,12.825,17.275,-78.92745255,23.95661785,144.25,2.475,19.8544827,270,23.242,69.6669
Year 1 Feb 15 02:00,0,0,13.225,15.85,-76.14375031,45.21937003,259.75,2.75,18.72517506,270,23.242,69.6669
Year 1 Feb 15 03:00,0,0,12.95,15.1,-64.17181096,72.17367803,246.5,2.35,18.28083896,270,23.242,69.6669
Year 1 Feb 15 04:00,0,0,12.575,13.5,-50.64393134,82.8355069,189,1.45,17.48967866,270,23.242,69.6669
Year 1 Feb 15 05:00,0,0,8.9,10.75,-36.82443863,89.53655577,43.75,0.3,16.36084207,270,23.242,69.6669
Year 1 Feb 15 06:00,0,0,7.175,9.025,-22.98376461,95.00587467,68.25,1.125,14.69912624,270,23.242,69.6669
Year 1 Feb 15 07:00,0,0,6.7,9.3,-9.25331604,100.2515547,127,2.1,13.81731329,270,23.242,69.6669
Year 1 Feb 15 08:00,9.25,77.5,6.975,11.375,4.242241154,105.8942525,153.25,2.675,14.3022098,270,23.242,69.6669
Year 1 Feb 15 09:00,30.25,507.5,7.475,15.375,17.32678934,112.5539593,107.75,2.05,16.64629589,270,23.242,69.6669
Year 1 Feb 15 10:00,12.5,1100,8.2,19.95,29.69898599,121.0860106,49.75,1.125,19.52160739,270,23.242,69.6669
Year 1 Feb 15 11:00,15.25,1100,8.325,24.325,40.79113878,132.8185091,9,0.225,22.47116753,270,23.242,69.6669
Year 1 Feb 15 12:00,4.75,1100,7.7,27.125,49.51706681,149.5547431,56.25,0.45,24.53487606,270,23.242,69.6669
Year 1 Feb 15 13:00,47,1035,5.925,28.675,54.11727281,172.057024,166.5,1.575,26.77147356,270,23.242,69.6669
Year 1 Feb 15 14:00,139,838.25,3.675,29,53.05610765,196.6228056,139.25,3.4,32.46386231,270,23.242,69.6669
Year 1 Feb 15 15:00,136.5,815,1.75,29.075,46.73789061,217.1738773,63.75,4.725,38.86898962,270,23.242,69.6669
Year 1 Feb 15 16:00,135.5,734.5,1.3,28.725,36.98729022,231.89599,97,5.225,43.57891448,270,23.242,69.6669
Year 1 Feb 15 17:00,126.75,585.75,2.425,28.3,25.34135816,242.2818495,25.25,4.475,45.41209581,270,23.242,69.6669
Year 1 Feb 15 18:00,94.25,283.5,4.75,27,12.66458762,250.0143312,265.5,3.15,41.10911028,270,23.242,69.6669
Year 1 Feb 15 19:00,4,0,6.825,25.175,-0.594490792,256.225428,120.75,1.375,31.02099022,270,23.242,69.6669
Year 1 Feb 15 20:00,0,0,8.5,22.675,-14.19128102,261.6585657,20.75,0.225,28.05134335,270,23.242,69.6669
Year 1 Feb 15 21:00,0,0,9.5,20.35,-27.97488479,266.9048511,0,0,26.04408495,270,23.242,69.6669
Year 1 Feb 15 22:00,0,0,10.225,18.3,-41.82576027,272.6608468,0,0,24.1537263,270,23.242,69.6669
Year 1 Feb 15 23:00,0,0,10.775,17.2,-55.58774067,280.289044,0,0,22.88897232,270,23.242,69.6669
Year 1 Feb 16 00:00,0,0,11.275,16.4,-68.83381828,294.2340808,29.25,0.45,21.72509878,270,23.242,69.6669
Year 1 Feb 16 01:00,0,0,11.7,16.05,-78.62676147,23.31511043,25.5,0.375,20.71371686,270,23.242,69.6669
Year 1 Feb 16 02:00,0,0,11.65,15.25,-75.88406109,44.33020847,5.25,0.075,19.92392926,270,23.242,69.6669
Year 1 Feb 16 03:00,0,0,10.925,14.1,-64.01167381,71.46996153,0,0,19.0404972,270,23.242,69.6669
Year 1 Feb 16 04:00,0,0,9.65,12.225,-50.51539852,82.33057211,0,0,17.80908871,270,23.242,69.6669
Year 1 Feb 16 05:00,0,0,7.2,10.425,-36.70363803,89.1336746,0,0,16.69539968,270,23.242,69.6669
Year 1 Feb 16 06:00,0,0,5.675,9.25,-22.85978769,94.65724769,18,0,15.63274368,270,23.242,69.6669
Year 1 Feb 16 07:00,0,0,4.725,9.825,-9.118984097,99.9307655,6,0,15.10409514,270,23.242,69.6669
Year 1 Feb 16 08:00,9.5,106.5,4.725,11.975,4.393436223,105.5845252,0,0,15.75734079,270,23.242,69.6669
Year 1 Feb 16 09:00,29.75,594.5,5.55,16.05,17.50224793,112.2441447,0,0.825,17.8550462,270,23.242,69.6669
Year 1 Feb 16 10:00,4.75,1100,7.375,20.5,29.90805403,120.7718638,0,2.15,20.25530143,270,23.242,69.6669
Year 1 Feb 16 11:00,3,1100,9.025,24.75,41.04489562,132.5131605,17.25,3.55,23.17666456,270,23.242,69.6669
Year 1 Feb 16 12:00,1.5,1100,9.325,27.375,49.82230824,149.3162043,121.25,4.575,25.49676821,270,23.242,69.6669
Year 1 Feb 16 13:00,22.25,1083,7.575,28.8,54.45723649,171.9997829,223,5.1,27.47869554,270,23.242,69.6669
Year 1 Feb 16 14:00,100.25,948,4.075,29.025,53.38183815,196.7949058,151.5,5.05,32.55336942,270,23.242,69.6669
Year 1 Feb 16 15:00,176.75,709.25,1.525,29.15,47.01183888,217.474402,7.5,4.7,38.30011135,270,23.242,69.6669
Year 1 Feb 16 16:00,138.25,730.75,1.3,28.825,37.2069353,232.226759,28.75,4.3,44.20783486,270,23.242,69.6669
Year 1 Feb 16 17:00,125.75,591,1.925,28.325,25.51828203,242.6081208,8.75,3.975,46.09090117,270,23.242,69.6669
Year 1 Feb 16 18:00,106.25,255.5,6.375,26.775,12.81039604,250.333585,19.5,3.75,40.95630499,270,23.242,69.6669
Year 1 Feb 16 19:00,16,7,11.25,24.8,-0.470750886,256.5463466,182,3.475,31.2997937,270,23.242,69.6669
Year 1 Feb 16 20:00,0,0,14.5,22.125,-14.08239512,261.9951532,342,2.95,27.46744035,270,23.242,69.6669
Year 1 Feb 16 21:00,0,0,15.65,19.975,-27.87412894,267.2775318,249.5,2.125,25.30214636,270,23.242,69.6669
Year 1 Feb 16 22:00,0,0,15.2,18.075,-41.72492293,273.1031497,150.25,1.075,23.72176597,270,23.242,69.6669
Year 1 Feb 16 23:00,0,0,13.5,17.15,-55.47261133,280.8656487,31.75,0.2,22.5550198,270,23.242,69.6669
Year 1 Feb 17 00:00,0,0,11.65,16.325,-68.66845117,295.0757223,0,0,21.80713859,270,23.242,69.6669
Year 1 Feb 17 01:00,0,0,10.075,15.8,-78.32212709,22.68351216,0,0,20.95294717,270,23.242,69.6669
Year 1 Feb 17 02:00,0,0,9.175,14.725,-75.61676466,43.47496743,0,0,20.06838927,270,23.242,69.6669
Year 1 Feb 17 03:00,0,0,8.55,13.575,-63.84404999,70.77103183,0,0.225,18.90907848,270,23.242,69.6669
Year 1 Feb 17 04:00,0,0,7.95,11.8,-50.38073217,81.82517874,20.25,0.3,17.50156437,270,23.242,69.6669
Year 1 Feb 17 05:00,0,0,8.7,11.525,-36.57757243,88.72933446,6.75,0.075,16.82990231,270,23.242,69.6669
Year 1 Feb 17 06:00,0,0,8.325,11.225,-22.7311226,94.30690458,20.25,0,16.34288672,270,23.242,69.6669
Year 1 Feb 17 07:00,0,0,8.025,11.85,-8.980376337,99.60813983,27,0,16.23695656,270,23.242,69.6669
Year 1 Feb 17 08:00,10.25,64,8.225,13.075,4.548599858,105.272823,6.75,0,16.71724359,270,23.242,69.6669
Year 1 Feb 17 09:00,44.75,386,9.65,15.875,17.68145355,111.9321389,0,0.825,18.30832061,270,23.242,69.6669
Year 1 Feb 17 10:00,56.75,815.5,11.3,18.95,30.12075001,120.4552245,0,1.625,20.59693479,270,23.242,69.6669
Year 1 Feb 17 11:00,50.75,975.5,12.825,22.475,41.30232045,132.2051572,17.25,2.55,22.86559701,270,23.242,69.6669
Year 1 Feb 17 12:00,42.25,1065,12.75,24.9,50.13141343,149.0762033,94.25,2.725,24.94919847,270,23.242,69.6669
Year 1 Feb 17 13:00,115,901,11.55,26.75,54.80084418,171.9459508,200.5,2.925,27.25121094,270,23.242,69.6669
Year 1 Feb 17 14:00,171.5,760,8.8,27.35,53.70968831,196.9759816,293.25,2.85,32.41964584,270,23.242,69.6669
Year 1 Feb 17 15:00,173,709.75,6.8,27.7,47.28600033,217.7844631,342.75,3.325,38.23566995,270,23.242,69.6669
Year 1 Feb 17 16:00,296.5,232,6.175,26.975,37.42564063,232.5651327,340,3.5,37.53143875,270,23.242,69.6669
Year 1 Feb 17 17:00,206.5,182.5,8.2,26.025,25.69378759,242.9402948,303.75,3.8,36.44802268,270,23.242,69.6669
Year 1 Feb 17 18:00,98.5,48.75,11.075,24.075,12.95468036,250.6576762,263.75,3.3,31.28386551,270,23.242,69.6669
Year 1 Feb 17 19:00,15.5,6,14.35,22.3,-0.348428508,256.8715171,248.75,2.8,27.16113487,270,23.242,69.6669
Year 1 Feb 17 20:00,0,0,16.475,20.475,-13.97466135,262.3357415,264.25,1.95,24.397238,270,23.242,69.6669
Year 1 Feb 17 21:00,0,0,17.8,19.7,-27.77408638,267.6542139,294,1.7,23.45974064,270,23.242,69.6669
Year 1 Feb 17 22:00,0,0,17.575,19,-41.62409851,273.5496187,307.25,1.475,22.66757063,270,23.242,69.6669
Year 1 Feb 17 23:00,0,0,16.425,18.65,-55.35630434,281.4462624,279.75,1.625,21.74958927,270,23.242,69.6669
Year 1 Feb 18 00:00,0,0,14.3,17.4,-68.49979946,295.9162617,207,1.175,20.7805795,270,23.242,69.6669
Year 1 Feb 18 01:00,0,0,12.35,16.1,-78.01363463,22.06206761,109.5,0.85,19.90655339,270,23.242,69.6669
Year 1 Feb 18 02:00,0,0,10.7,14.3,-75.34214386,42.6527708,21,0.2,18.77082631,270,23.242,69.6669
Year 1 Feb 18 03:00,0,0,10,13.125,-63.66904074,70.07746593,0,0.075,18.14506756,270,23.242,69.6669
Year 1 Feb 18 04:00,0,0,9.45,12,-50.23999082,81.31965148,0,0.025,17.25883907,270,23.242,69.6669
Year 1 Feb 18 05:00,0,0,11.325,12.675,-36.44629984,88.32373734,0,0,16.85304252,270,23.242,69.6669
Year 1 Feb 18 06:00,0,0,12.075,12.625,-22.5978357,93.9549869,58.5,0.525,16.6116904,270,23.242,69.6669
Year 1 Feb 18 07:00,0,0,12.85,13.25,-8.837570217,99.28378377,153,1.45,16.39114765,270,23.242,69.6669
Year 1 Feb 18 08:00,11,51.75,14.225,15.075,4.707642073,104.9592263,230.5,2.075,16.70275045,270,23.242,69.6669
Year 1 Feb 18 09:00,45.5,360,15.5,17.85,17.86430272,111.6179975,290,2.725,18.603967,270,23.242,69.6669
Year 1 Feb 18 10:00,46,879.75,15.875,20.775,30.33695703,120.1361154,311.5,3.2,21.17222787,270,23.242,69.6669
Year 1 Feb 18 11:00,35.75,1069,15,23.375,41.56328706,131.8944721,314.75,3.75,23.4036831,270,23.242,69.6669
Year 1 Feb 18 12:00,54.75,1053.75,12.825,25.125,50.44425913,148.8346747,296.25,4.125,25.34877362,270,23.242,69.6669
Year 1 Feb 18 13:00,102.75,931.5,10.1,26.1,55.14797854,171.8955576,284,4.65,26.86993471,270,23.242,69.6669
Year 1 Feb 18 14:00,184.25,744.75,8.275,26.375,54.03951991,197.1661644,273,4.95,30.95124366,270,23.242,69.6669
Year 1 Feb 18 15:00,326.75,373,8.2,26.325,47.56023402,218.1040868,277.5,5.3,34.60205865,270,23.242,69.6669
Year 1 Feb 18 16:00,204.5,450.5,9.95,25.925,37.64329682,232.9110371,274.75,5.25,37.29536151,270,23.242,69.6669
Year 1 Feb 18 17:00,192.75,107.75,12.3,25.2,25.86780287,243.2782616,270.75,5.05,33.12351076,270,23.242,69.6669
Year 1 Feb 18 18:00,117,148,14.4,24.025,13.09740058,250.9864868,252.75,4.55,33.47721165,270,23.242,69.6669
Year 1 Feb 18 19:00,18,9.5,15.425,22.575,-0.227537405,257.2008196,246.25,4.175,27.38513253,270,23.242,69.6669
Year 1 Feb 18 20:00,0,0,15.6,21,-13.86807093,262.6802064,247.5,3.95,24.15667072,270,23.242,69.6669
Year 1 Feb 18 21:00,0,0,15.375,19.7,-27.67472765,268.0347599,269.75,4.125,22.52828306,270,23.242,69.6669
Year 1 Feb 18 22:00,0,0,15.225,18.875,-41.52323724,274.0000827,282.25,4.2,21.48306984,270,23.242,69.6669
Year 1 Feb 18 23:00,0,0,15.35,18.625,-55.2387521,282.0306207,273.5,3.975,20.71887934,270,23.242,69.6669
Year 1 Feb 19 00:00,0,0,15.7,18.525,-68.32781635,296.7551913,214.5,3,20.52871927,270,23.242,69.6669
Year 1 Feb 19 01:00,0,0,15.875,18.35,-77.70137177,21.45097175,127,1.725,20.41907968,270,23.242,69.6669
Year 1 Feb 19 02:00,0,0,15.6,17.625,-75.06047896,41.86269068,26,0.35,20.0616727,270,23.242,69.6669
Year 1 Feb 19 03:00,0,0,14.675,16.35,-63.48675753,69.38980249,0,0,19.18112761,270,23.242,69.6669
Year 1 Feb 19 04:00,0,0,13.275,14.725,-50.09324029,80.81430531,0,0,18.22522489,270,23.242,69.6669
Year 1 Feb 19 05:00,0,0,13.425,14.525,-36.3098837,87.91708082,0,0,17.7660704,270,23.242,69.6669
Year 1 Feb 19 06:00,0,0,14.05,15.05,-22.45999769,93.60163341,59.25,0.375,17.59511843,270,23.242,69.6669
Year 1 Feb 19 07:00,0,0,14.575,16.25,-8.690646829,98.9578013,144.25,1.4,17.85593224,270,23.242,69.6669
Year 1 Feb 19 08:00,9.5,85.25,15.075,17.95,4.870469785,104.6438138,210.25,2.525,18.57044735,270,23.242,69.6669
Year 1 Feb 19 09:00,41.25,459.5,15.125,20.125,18.05068927,111.3017743,252.75,4.075,20.29557395,270,23.242,69.6669
Year 1 Feb 19 10:00,77.75,741.75,14.95,22.2,30.55655584,119.8145569,266.5,5.7,22.48566464,270,23.242,69.6669
Year 1 Feb 19 11:00,147.5,598.75,14.525,23.975,41.8276671,131.581075,269.5,7.375,24.70466043,270,23.242,69.6669
Year 1 Feb 19 12:00,117.5,840.5,14.25,25.075,50.76072053,148.5915479,267.75,8.475,26.02702231,270,23.242,69.6669
Year 1 Feb 19 13:00,129.5,860.25,14.125,25.75,55.49852153,171.8486315,276.75,9.3,26.89447129,270,23.242,69.6669
Year 1 Feb 19 14:00,164.75,778.25,14.25,25.825,54.37119407,197.3655863,289.75,9.425,29.9191663,270,23.242,69.6669
Year 1 Feb 19 15:00,228,529.5,14.375,25.725,47.83439968,218.4332945,304.25,9.4,32.78317467,270,23.242,69.6669
Year 1 Feb 19 16:00,283,176.25,14.55,25.25,37.85979683,233.2643929,305,8.725,32.03819959,270,23.242,69.6669
Year 1 Feb 19 17:00,203.5,297,14.45,24.575,26.04025897,243.621908,295.75,7.975,34.42188343,270,23.242,69.6669
Year 1 Feb 19 18:00,121.5,151.5,14.55,23.5,13.23851985,251.3198967,275.75,6.825,31.90184827,270,23.242,69.6669
Year 1 Feb 19 19:00,25.5,33,14.525,22.45,-0.10808842,257.534133,266.25,5.975,27.68573474,270,23.242,69.6669
Year 1 Feb 19 20:00,0,0,14.65,21.3,-13.76261261,263.0284225,268.75,5.2,23.88806635,270,23.242,69.6669
Year 1 Feb 19 21:00,0,0,14.475,20.475,-27.57602138,268.4190317,286.5,4.925,22.69110808,270,23.242,69.6669
Year 1 Feb 19 22:00,0,0,14.55,19.7,-41.42228838,274.4543699,294.25,4.525,21.75854438,270,23.242,69.6669
Year 1 Feb 19 23:00,0,0,14.3,19.125,-55.1198878,282.6184578,276.25,4.025,20.92392881,270,23.242,69.6669
Year 1 Feb 20 00:00,0,0,14.125,18.325,-68.1524602,297.5920153,213.75,2.925,20.32199018,270,23.242,69.6669
Year 1 Feb 20 01:00,0,0,13.875,17.425,-77.38542858,20.85037584,123,1.7,19.75048013,270,23.242,69.6669
Year 1 Feb 20 02:00,0,0,13.725,16.3,-74.77204713,41.10376051,24.75,0.35,19.19038203,270,23.242,69.6669
Year 1 Feb 20 03:00,0,0,13.475,15.4,-63.2973215,68.70854118,0,0,18.48561966,270,23.242,69.6669
Year 1 Feb 20 04:00,0,0,13.475,14.675,-49.9405535,80.30944497,0,0,18.03740147,270,23.242,69.6669
Year 1 Feb 20 05:00,0,0,14.175,16.375,-36.16839275,87.50955781,309.75,2.1,17.99590704,270,23.242,69.6669
Year 1 Feb 20 06:00,0,0,14.775,16.25,-22.31768354,93.24697993,59,1.675,17.69244068,270,23.242,69.6669
Year 1 Feb 20 07:00,0,0,15.125,16.225,-8.539690792,98.63029423,68,0.625,17.62048938,270,23.242,69.6669
Year 1 Feb 20 08:00,11.5,28.5,15.35,16.825,5.036986915,104.3266623,14.25,0.1,18.22717737,270,23.242,69.6669
Year 1 Feb 20 09:00,53.25,249.5,15.475,18.95,18.24050442,110.9835214,121.5,0.75,19.70868201,270,23.242,69.6669
Year 1 Feb 20 10:00,65.75,753.25,15.575,21.475,30.77942482,119.4905677,213,1.975,22.07482974,270,23.242,69.6669
Year 1 Feb 20 11:00,52.75,1006.75,15.15,24.425,42.09533011,131.2649322,311,3.5,24.42960593,270,23.242,69.6669
Year 1 Feb 20 12:00,92.75,918,13.95,26.475,51.08067123,148.3467465,248,4.425,26.48485673,270,23.242,69.6669
Year 1 Feb 20 13:00,97.25,953.75,11.65,28.175,55.85235446,171.8051989,177.5,5.05,28.27728759,270,23.242,69.6669
Year 1 Feb 20 14:00,152.75,813,8.825,28.9,54.70457132,197.5743806,74.75,5.05,33.13606084,270,23.242,69.6669
Year 1 Feb 20 15:00,162.25,757.5,6,29.675,48.10835787,218.7721029,124.5,5.15,39.26836777,270,23.242,69.6669
Year 1 Feb 20 16:00,163.25,654.25,5,29.6,38.07503609,233.6251158,196.75,5.125,42.88737875,270,23.242,69.6669
Year 1 Feb 20 17:00,171.25,375.5,6.55,29.125,26.21109015,243.9711173,143,5.025,41.69687821,270,23.242,69.6669
Year 1 Feb 20 18:00,115.5,87.25,9.725,27.35,13.37800445,251.6577841,302.25,4.25,35.92133232,270,23.242,69.6669
Year 1 Feb 20 19:00,22.5,18.5,13.225,25.225,0.009910468,257.871335,232.75,3.25,31.29042776,270,23.242,69.6669
Year 1 Feb 20 20:00,0,0,15.9,22.675,-13.65827274,263.380264,144,1.8,27.17611049,270,23.242,69.6669
Year 1 Feb 20 21:00,0,0,17.325,20.95,-27.47793441,268.8068903,0,0.725,25.63414995,270,23.242,69.6669
Year 1 Feb 20 22:00,0,0,17.45,19.55,-41.3212003,274.9123074,0,0.125,24.2563951,270,23.242,69.6669
