1,"Building 1.eso"

"Date/Time","[1] Site Diffuse Solar Radiation Rate per Area  (W/m2)","[1] Site Direct Solar Radiation Rate per Area  (W/m2)","[1] Site Outdoor Air Drybulb Temperature  (C)","[1] Surface Inside Face Temperature  (C)","[1] Surface Outside Face Temperature  (C)","[1] Surface Inside Face Conduction Heat Transfer Rate  (W)"
,"Environment","Environment","Environment","BLOCK1:ZONE1_WALL_3_0_0","BLOCK1:ZONE1_WALL_3_0_0","BLOCK1:ZONE1_WALL_3_0_0"
"Year 1 Dec 09 09:00","31.25","220.25","19","27.3554885075258","25.1865222218407","-214.046111814898"
"Year 1 Dec 09 10:00","36.25","902","22.85","27.0801504097638","41.7187573324542","-224.822312441849"
"Year 1 Dec 09 11:00","30","1048.75","26.95","27.3170005602253","51.2592886586901","-188.097682006198"
"Year 1 Dec 09 12:00","82","902","29.35","28.234514285488","54.564445521052","-93.6082707337454"
"Year 1 Dec 09 13:00","90.5","906.5","30.7","29.6316803925546","55.7579370587123","29.8878838538112"
"Year 1 Dec 09 14:00","121.25","801","30.55","31.1748465926707","54.6611748815002","163.692375132529"
"Year 1 Dec 09 15:00","167.25","587.5","30.4","32.6007114493172","50.7664257139434","288.915302852598"
"Year 1 Dec 09 16:00","167.5","425.5","29.65","33.7725676957414","46.8455603261197","382.171656131028"
"Year 1 Dec 09 17:00","110.25","262.25","29.1","34.5970079191158","42.8407483151796","436.04251353961"
"Year 1 Dec 09 18:00","18","1.5","27.575","35.0824667552869","36.0030490171032","451.482778078767"
"Year 1 Dec 09 19:00","0","0","25.9","35.1993920177773","33.5190788234549","431.10891991122"
"Year 1 Dec 09 20:00","0","0","23.625","35.0068627080133","31.3605986131172","382.292240512311"
"Year 1 Dec 09 21:00","0","0","22.025","34.617505619015","29.1514131009467","322.32103937185"
"Year 1 Dec 09 22:00","0","0","20.275","34.1201303316768","27.2100024781887","257.014130312743"
"Year 1 Dec 09 23:00","0","0","19.2","33.549194174891","25.2267529529055","192.30765606352"
"Year 1 Dec 10 00:00","0","0","17.8","32.9303794098916","23.6733212089159","128.689098877836"
"Year 1 Dec 10 01:00","0","0","17.025","32.2781474920981","22.9979291785798","68.0580281549325"
"Year 1 Dec 10 02:00","0","0","16.075","31.6248565191143","22.0951183069547","11.8152891698464"
"Year 1 Dec 10 03:00","0","0","15.8","30.9903770695473","21.3193305176421","-36.4730270911433"
"Year 1 Dec 10 04:00","0","0","15.05","30.3806458988125","20.6628742608792","-78.4652551502974"
"Year 1 Dec 10 05:00","0","0","17.35","29.7926026292125","21.2943869317789","-113.19941497511"
"Year 1 Dec 10 06:00","0","0","18.2","29.27428593406","21.4754838789793","-147.001572549101"
"Year 1 Dec 10 07:00","0","0","19.1","28.8289856382093","21.4554534802857","-170.227566520084"
"Year 1 Dec 10 08:00","6.25","3.25","18.65","28.4528497341583","21.515935195525","-187.385918194705"
"Year 1 Dec 10 09:00","44.25","24.75","19.525","28.1194664091955","22.5345394664725","-197.370840625652"
"Year 1 Dec 10 10:00","123","122.75","20.05","27.8519945895152","26.696932807736","-204.148576445085"
"Year 1 Dec 10 11:00","202","263.75","22.125","27.7107777426834","33.4816065443622","-198.102677456307"
"Year 1 Dec 10 12:00","221.25","281.25","23.475","27.8420532305038","37.1750482592847","-171.013900006199"
"Year 1 Dec 10 13:00","153","706.75","25.95","28.2525389073802","47.7801364319009","-119.794130503241"
"Year 1 Dec 10 14:00","190.75","588.5","27.375","29.0368311571555","48.2696504870904","-43.6949404245708"
"Year 1 Dec 10 15:00","148.25","651.25","29.4","30.1214899778143","49.196345544012","48.6443459649963"
"Year 1 Dec 10 16:00","159.75","458.25","29.25","31.2508983027915","45.3663956086625","146.403641906847"
"Year 1 Dec 10 17:00","115","269.75","28.55","32.2297679511243","40.907920894887","228.676816102738"
"Year 1 Dec 10 18:00","34.5","12.75","25.7","32.9091838358789","33.782528583075","279.00032705929"
"Year 1 Dec 10 19:00","0","0","24.05","33.1848227783036","30.6271933802215","291.048153555318"
"Year 1 Dec 10 20:00","0","0","23.2","33.1053891751871","29.1075841509889","263.902526270618"
"Year 1 Dec 10 21:00","0","0","25.4","32.8052633076972","29.0144599359956","217.342139364685"
"Year 1 Dec 10 22:00","0","0","27.325","32.4429033287636","29.2197285978103","161.858368054784"
"Year 1 Dec 10 23:00","0","0","28.975","32.0878039982492","29.3076924812735","115.388016029571"
"Year 1 Dec 11 00:00","0","0","27","31.7781234728742","28.4182049322352","78.8007283706779"
"Year 1 Dec 11 01:00","0","0","23.8","31.4788256291185","27.2271997449672","55.3165573131861"
"Year 1 Dec 11 02:00","0","0","19.25","31.1682959859168","25.1467812388461","34.239425221693"
"Year 1 Dec 11 03:00","0","0","17.175","30.8103750564997","23.8361395539369","12.5749959677501"
"Year 1 Dec 11 04:00","0","0","16.225","30.4042841138961","22.8130260946578","-16.1022815713841"
"Year 1 Dec 11 05:00","0","0","16.9","29.9602283464929","22.0838403252765","-46.0536722617523"
"Year 1 Dec 11 06:00","0","0","16.45","29.5028208365201","21.3133873196494","-76.0059819974045"
"Year 1 Dec 11 07:00","0","0","16.575","29.0347764420425","21.0629232266445","-101.418353103105"
"Year 1 Dec 11 08:00","10.5","35.5","17.375","28.5872992818668","22.0625947333723","-127.073152843125"
"Year 1 Dec 11 09:00","45.25","293","20","28.1965545012985","28.3129491146924","-148.568429880005"
"Year 1 Dec 11 10:00","43","834.5","23.125","27.9954055257345","39.5845732369101","-155.799028190676"
"Year 1 Dec 11 11:00","7.5","1100","26.675","28.2135732378073","47.3142794110756","-125.521900578842"
"Year 1 Dec 11 12:00","11.25","1100","29.025","28.9516611528681","51.0386084130162","-53.0910099581839"
"Year 1 Dec 11 13:00","38.75","1044.25","30.7","30.0823179986596","53.4987463361879","43.1554025105403"
"Year 1 Dec 11 14:00","131.75","767","31.175","31.3700398076112","52.7900435413349","154.096128068521"
"Year 1 Dec 11 15:00","223.25","398.75","31.575","32.6214702704464","48.8145603667475","261.257054772304"
"Year 1 Dec 11 16:00","197.75","316.5","31.1","33.6701845226738","46.4974251981511","342.827446000992"
"Year 1 Dec 11 17:00","111.5","322.5","30.375","34.4308492464557","44.2415014754896","392.593061960783"
"Year 1 Dec 11 18:00","46.5","36","28.475","34.936781776665","37.3953765942601","414.019630086232"
"Year 1 Dec 11 19:00","0","0","26.55","35.1354299519011","32.7490983375537","405.923002605927"
"Year 1 Dec 11 20:00","0","0","24.225","35.0057123173883","30.0523181880421","365.746950108309"
"Year 1 Dec 11 21:00","0","0","22.85","34.6172187857901","28.1261962723576","306.47581584985"
"Year 1 Dec 11 22:00","0","0","21.55","34.0843148135916","26.6280736274205","237.565924467373"
"Year 1 Dec 11 23:00","0","0","21.05","33.4816285766188","25.8931155129608","169.536726781224"
"Year 1 Dec 12 00:00","0","0","20.1","32.8667098902662","25.0458416120644","106.438092494316"
"Year 1 Dec 12 01:00","0","0","19.575","32.2690502894512","24.3980090640617","51.5917978006458"
"Year 1 Dec 12 02:00","0","0","18.675","31.7029311027958","23.7996678115512","3.79800925228444"
"Year 1 Dec 12 03:00","0","0","18.325","31.1655492759232","23.0180577231917","-35.9145006547153"
"Year 1 Dec 12 04:00","0","0","17.625","30.6563646818345","22.2671441081871","-70.0286566492778"
"Year 1 Dec 12 05:00","0","0","18.15","30.1587082632352","21.6653737975558","-98.363464143008"
"Year 1 Dec 12 06:00","0","0","17.8","29.685908061274","21.065351678825","-126.413047086391"
"Year 1 Dec 12 07:00","0","0","17.75","29.2291921510043","20.8050360630543","-150.459492777669"
"Year 1 Dec 12 08:00","10.25","31.75","18.55","28.7978024709127","21.7585303967746","-172.600752376729"
"Year 1 Dec 12 09:00","45.75","270.25","20.675","28.4195699959268","26.7918602687952","-190.56465780357"
"Year 1 Dec 12 10:00","52.25","790.75","23.4","28.2013652631761","37.5488105460235","-195.715194434842"
"Year 1 Dec 12 11:00","28","1072.25","26.425","28.3544946124729","46.0076869911885","-167.497217841632"
"Year 1 Dec 12 12:00","52.5","1013.75","28.7","29.0103976674939","49.8227190227524","-96.9145582374578"
"Year 1 Dec 12 13:00","154.5","698.25","30.175","30.068724114751","49.8449800850537","0.143745867408613"
"Year 1 Dec 12 14:00","207.5","531.75","30.425","31.2756211423602","48.8840338758148","102.481915643748"
"Year 1 Dec 12 15:00","187.5","419.25","30.025","32.3849334352007","46.6136426420282","198.950459196235"
"Year 1 Dec 12 16:00","171","80","29","33.3007384680777","38.9636963795325","273.000261846583"
"Year 1 Dec 12 17:00","127.75","138.25","27.725","33.873314966707","37.1943631761762","309.81719913215"
"Year 1 Dec 12 18:00","39","18.75","26.125","34.100195471022","32.3795741378185","310.513073782188"
"Year 1 Dec 12 19:00","0","0","24.65","34.0408632095422","29.1773501017626","284.805032243618"
"Year 1 Dec 12 20:00","0","0","23.175","33.7387001586301","27.4702293122934","239.186951601458"
"Year 1 Dec 12 21:00","0","0","22.2","33.276666990687","26.1348510214724","183.063807034577"
"Year 1 Dec 12 22:00","0","0","21.4","32.7379540608095","25.1422946122859","125.115793742646"
"Year 1 Dec 12 23:00","0","0","21.05","32.1752167750771","24.4145234902473","70.1656293758315"
"Year 1 Dec 13 00:00","0","0","20.625","31.6214995818752","23.9270165120363","20.3977949119539"
"Year 1 Dec 13 01:00","0","0","20.425","31.0906037486719","23.6725579752812","-22.0149225095427"
"Year 1 Dec 13 02:00","0","0","20.1","30.5952362016222","23.3005643210426","-57.2515684021974"
"Year 1 Dec 13 03:00","0","0","19.85","30.1341680522867","22.906310658705","-84.7193669613405"
"Year 1 Dec 13 04:00","0","0","19.2","29.7114220089356","22.3528933717834","-108.859632872698"
"Year 1 Dec 13 05:00","0","0","21.85","29.3195165041153","23.1033816187578","-130.134606715229"
"Year 1 Dec 13 06:00","0","0","22.575","28.9825068069929","23.3765570842444","-151.131180809038"
"Year 1 Dec 13 07:00","0","0","22.65","28.6952124070263","23.2032329825187","-161.734858564248"
"Year 1 Dec 13 08:00","9.5","22.5","22.475","28.4533425588901","23.6772265752815","-168.431294734085"
"Year 1 Dec 13 09:00","50.5","189.5","23.15","28.2443112425747","27.34199904985","-171.417519619126"
"Year 1 Dec 13 10:00","81.5","586","24","28.1364046776269","35.8648991725276","-166.90513468581"
"Year 1 Dec 13 11:00","77","843.5","25.4","28.2958573152248","42.7735494197387","-138.287897399632"
"Year 1 Dec 13 12:00","165.5","623.5","26.325","28.845271631171","43.8539408144575","-78.2635355107519"
"Year 1 Dec 13 13:00","262.5","389.5","27.4","29.6815868437313","43.4232629614158","-2.14060486185663"
"Year 1 Dec 13 14:00","180","611.5","27.775","30.5590272093004","47.5597717561933","75.7417627347644"
"Year 1 Dec 13 15:00","221.25","406.5","28.1","31.4350946437432","45.9781442819666","151.33615438389"
"Year 1 Dec 13 16:00","170.5","336","27.45","32.2811592987938","44.1308925099413","218.649939338853"
"Year 1 Dec 13 17:00","116.75","67.5","26.3","32.980139978922","37.3859519392395","272.824142506715"
"Year 1 Dec 13 18:00","51","54","23.975","33.4034420623778","34.4152567983174","297.182113725606"
"Year 1 Dec 13 19:00","0","0","21.725","33.4968234416027","29.2310633937478","291.369304534736"
"Year 1 Dec 13 20:00","0","0","19.55","33.3021104198261","26.7178389832804","258.529717945835"
"Year 1 Dec 13 21:00","0","0","18.625","32.8742989165819","24.9551035660284","206.538506755211"
"Year 1 Dec 13 22:00","0","0","18.2","32.3163992353102","23.7695756256163","144.670912421179"
"Year 1 Dec 13 23:00","0","0","18.625","31.7043961483747","23.3738146027249","82.8946282294966"
"Year 1 Dec 14 00:00","0","0","18.875","31.096679638746","22.9228300417264","26.1664262820307"
"Year 1 Dec 14 01:00","0","0","19.5","30.5232109622715","22.7658281865566","-21.1467706403395"
"Year 1 Dec 14 02:00","0","0","19.925","29.9976411379666","22.4992851449611","-59.9026712613292"
"Year 1 Dec 14 03:00","0","0","20.975","29.5188971665573","22.6043387287472","-89.7685041796394"
"Year 1 Dec 14 04:00","0","0","21.75","29.1043940701992","22.8173518567651","-116.404583858855"
"Year 1 Dec 14 05:00","0","0","14.175","28.7313330461897","19.991716367031","-132.409582272774"
"Year 1 Dec 14 06:00","0","0","10.85","28.3214944116015","18.3059314853803","-139.234912645753"
"Year 1 Dec 14 07:00","0","0","11.05","27.868610946338","17.4290502759051","-159.261864306386"
"Year 1 Dec 14 08:00","9.75","44.75","12.55","27.3696883646304","18.3509679693392","-183.982320780059"
"Year 1 Dec 14 09:00","39.5","346.5","15.55","26.8906585699886","25.0009584915173","-209.043451171948"
"Year 1 Dec 14 10:00","37","908.25","19.175","26.5973905286882","37.903095458782","-219.283177118541"
"Year 1 Dec 14 11:00","21.5","1089.5","22.875","26.7639196524586","46.7898803335456","-188.015862469509"
"Year 1 Dec 14 12:00","17","1100","25.525","27.5172413058812","52.2220319633872","-107.1048128262"
"Year 1 Dec 14 13:00","53.25","1038.25","27.15","28.7442418501563","55.8922185730356","3.32075573461427"
"Year 1 Dec 14 14:00","148.25","723.75","27.575","30.2135671882405","54.5270245554622","133.722553501691"
"Year 1 Dec 14 15:00","252.25","272.25","27.375","31.673312337404","47.2394030273545","261.182557893404"
"Year 1 Dec 14 16:00","188.75","127.75","26.475","32.8414497039132","41.3077943005859","357.37287880039"
"Year 1 Dec 14 17:00","129.75","224.25","25.3","33.5493073103239","39.7447544878462","401.006937847368"
"Year 1 Dec 14 18:00","54","69.75","23.5","33.8768457557884","34.6265101865814","405.467982937606"
"Year 1 Dec 14 19:00","0","0","21.575","33.9030655986796","29.3681530945538","382.117039729457"
"Year 1 Dec 14 20:00","0","0","19.525","33.6363218667318","26.9797008776848","333.722407054215"
"Year 1 Dec 14 21:00","0","0","17.95","33.1369407498813","25.0817619991172","268.581607239272"
"Year 1 Dec 14 22:00","0","0","16.775","32.5117278662628","23.5088099733493","197.432770865359"
"Year 1 Dec 14 23:00","0","0","16.275","31.8311021987959","22.5348670701953","127.715890932338"
"Year 1 Dec 15 00:00","0","0","15.975","31.1456061182874","21.6193379512663","62.363931921429"
"Year 1 Dec 15 01:00","0","0","15.9","30.4777091805253","20.7381957641419","5.1376432917826"
"Year 1 Dec 15 02:00","0","0","15.375","29.8358877666707","19.8932138522225","-44.2201836812188"
"Year 1 Dec 15 03:00","0","0","14.6","29.2143078361091","19.2540110636361","-85.4458169466977"
"Year 1 Dec 15 04:00","0","0","13.275","28.6101798400711","18.5352478461991","-119.473791336642"
"Year 1 Dec 15 05:00","0","0","13.125","28.0382932376536","17.746446382643","-150.917651296137"
"Year 1 Dec 15 06:00","0","0","12.975","27.4958109645396","17.0254252835826","-180.180418694637"
"Year 1 Dec 15 07:00","0","0","13.5","26.9701825135743","16.9118521804585","-205.985717187936"
"Year 1 Dec 15 08:00","6.5","4.75","14.675","26.4741781670905","17.4519457542829","-229.735964288568"
"Year 1 Dec 15 09:00","47.5","74.75","17.25","26.0332374976861","20.6232700219226","-249.028346822764"
"Year 1 Dec 15 10:00","94.75","426","20.55","25.7165101851908","30.8512523255699","-259.526155290745"
"Year 1 Dec 15 11:00","42.5","997.75","24.55","25.7128258110373","45.3238527423922","-242.288519994444"
"Year 1 Dec 15 12:00","31.75","1067.75","27.85","26.3000925961999","51.7781616425921","-173.617786149789"
"Year 1 Dec 15 13:00","28","1044.75","30.325","27.4833173407852","54.4845534014258","-57.9611770659134"
"Year 1 Dec 15 14:00","107.75","844.25","31.125","29.0231781171921","53.3463044533362","70.5446062182085"
"Year 1 Dec 15 15:00","153","630.5","30.75","30.5582342348633","50.6299694077634","203.968368364482"
"Year 1 Dec 15 16:00","200.5","251.25","29.1","31.8643650569437","43.921292035456","314.62039482067"
"Year 1 Dec 15 17:00","119.5","77.5","27.1","32.7918643941331","37.4578223570209","384.45422582411"
"Year 1 Dec 15 18:00","32.25","9.75","24.8","33.2549060539149","32.4170181820312","403.493434402841"
"Year 1 Dec 15 19:00","0","0","23.3","33.2853312333416","29.417556363917","379.099008769178"
"Year 1 Dec 15 20:00","0","0","22.25","33.0056360512821","27.6858319425783","325.564105305004"
"Year 1 Dec 15 21:00","0","0","22.075","32.5456042388628","26.7259887373026","261.170757110763"
"Year 1 Dec 15 22:00","0","0","21.725","32.0191098153943","25.73712975201","194.739048279131"
"Year 1 Dec 15 23:00","0","0","21.15","31.4771305301813","24.788225845231","135.321015168184"
"Year 1 Dec 16 00:00","0","0","19.575","30.9393205366582","23.6228132523141","83.4264930088388"
"Year 1 Dec 16 01:00","0","0","17.75","30.4060138903912","22.3167818890688","38.1982064736225"
"Year 1 Dec 16 02:00","0","0","15.725","29.869934226629","21.0514026868479","-2.89828015660544"
"Year 1 Dec 16 03:00","0","0","14.45","29.321102783819","19.7874411964279","-40.7709141217332"
"Year 1 Dec 16 04:00","0","0","13.45","28.759667926372","18.5564706912053","-76.886925324598"
"Year 1 Dec 16 05:00","0","0","15.3","28.1822845329145","19.2692045813911","-110.324310080943"
"Year 1 Dec 16 06:00","0","0","14.8","27.6418686252577","19.3992099739032","-144.419787312141"
"Year 1 Dec 16 07:00","0","0","14.775","27.1596873743495","19.3536814101048","-167.704109503009"
"Year 1 Dec 16 08:00","9.5","30.5","15.725","26.7479343718807","20.152759604527","-186.453761115126"
"Year 1 Dec 16 09:00","38.75","301.5","18.85","26.406519356504","25.8625071012155","-199.887354939574"
"Year 1 Dec 16 10:00","31.25","905","22.2","26.2401257590142","37.0036790112426","-201.520771465827"
"Year 1 Dec 16 11:00","7.5","1100","25.7","26.4706872465423","44.0187267710761","-167.166406047563"
"Year 1 Dec 16 12:00","49.25","1021.25","27.275","27.1857625784393","45.978293176637","-93.2774418423749"
"Year 1 Dec 16 13:00","153.75","700","28.025","28.2328951887089","43.8597291740902","1.64758412577221"
"Year 1 Dec 16 14:00","230","461.5","27.6","29.3173565246594","43.8715380801005","93.0552159362951"
"Year 1 Dec 16 15:00","197.5","483.75","27.85","30.2454487136361","43.9527996126731","172.344601644219"
"Year 1 Dec 16 16:00","181","350.75","27.7","31.0427875946543","41.5168784384709","232.542915969532"
"Year 1 Dec 16 17:00","134.5","182.25","27.9","31.6729360411276","38.4309875562222","275.733593232779"
"Year 1 Dec 16 18:00","57","103.5","26.8","32.0967991447626","35.3473394847341","295.148777760453"
"Year 1 Dec 16 19:00","0","0","25.5","32.2850157673384","30.4246372595885","294.093865794552"
"Year 1 Dec 16 20:00","0","0","23.4","32.2262619614507","28.1784202771785","269.610483373167"
"Year 1 Dec 16 21:00","0","0","22.2","31.9392512864251","26.6121857501441","228.908292563092"
"Year 1 Dec 16 22:00","0","0","20.95","31.5219808893549","25.2786679244158","177.595762817271"
